X[s],R TRICEPS BRACHII: EMG 6,X[s],R TRICEPS BRACHII: EMG 6->filter (FilterSlidingRMS27)
0.479647,-2.17E-05,0.479647,1.69E-05
0.4804412,-1.63E-05,0.4804412,1.69E-05
0.4812353,-3.86E-06,0.4812353,1.69E-05
0.4820294,2.37E-05,0.4820294,1.68E-05
0.4828235,2.84E-05,0.4828235,1.68E-05
0.4836176,2.35E-05,0.4836176,1.68E-05
0.4844117,2.57E-05,0.4844117,1.69E-05
0.4852059,2.53E-05,0.4852059,1.69E-05
0.486,2.43E-05,0.486,1.70E-05
0.4867941,2.20E-05,0.4867941,1.70E-05
0.4875882,1.59E-05,0.4875882,1.71E-05
0.4883823,9.90E-06,0.4883823,1.71E-05
0.4891765,1.09E-05,0.4891765,1.70E-05
0.4899706,1.43E-05,0.4899706,1.67E-05
0.4907647,1.06E-05,0.4907647,1.66E-05
0.4915588,8.90E-06,0.4915588,1.66E-05
0.4923529,7.89E-06,0.4923529,1.66E-05
0.493147,8.90E-06,0.493147,1.66E-05
0.4939412,6.71E-06,0.4939412,1.66E-05
0.4947353,5.54E-06,0.4947353,1.65E-05
0.4955294,1.68E-06,0.4955294,1.64E-05
0.4963235,-1.51E-06,0.4963235,1.63E-05
0.4971176,-7.89E-06,0.4971176,1.63E-05
0.4979118,-1.76E-05,0.4979118,1.63E-05
0.4987059,-2.67E-05,0.4987059,1.63E-05
0.4995,-3.32E-05,0.4995,1.63E-05
0.5002941,-2.84E-05,0.5002941,1.64E-05
0.5010882,-6.21E-06,0.5010882,1.64E-05
0.5018824,-3.69E-06,0.5018824,1.64E-05
0.5026765,-7.22E-06,0.5026765,1.64E-05
0.5034706,-3.52E-06,0.5034706,1.64E-05
0.5042647,1.01E-06,0.5042647,1.64E-05
0.5050588,1.01E-06,0.5050588,1.63E-05
0.5058529,-5.54E-06,0.5058529,1.63E-05
0.5066471,-1.24E-05,0.5066471,1.63E-05
0.5074412,-1.58E-05,0.5074412,1.63E-05
0.5082353,-1.43E-05,0.5082353,1.63E-05
0.5090294,-1.16E-05,0.5090294,1.63E-05
0.5098235,-1.23E-05,0.5098235,1.64E-05
0.5106176,-7.89E-06,0.5106176,1.64E-05
0.5114118,-3.36E-06,0.5114118,1.64E-05
0.5122059,-3.36E-07,0.5122059,1.63E-05
0.513,6.55E-06,0.513,1.63E-05
0.5137941,1.76E-05,0.5137941,1.63E-05
0.5145882,1.19E-05,0.5145882,1.64E-05
0.5153823,-1.71E-05,0.5153823,1.64E-05
0.5161765,-3.39E-05,0.5161765,1.64E-05
0.5169706,-1.76E-05,0.5169706,1.65E-05
0.5177647,-1.12E-05,0.5177647,1.65E-05
0.5185588,-7.72E-06,0.5185588,1.65E-05
0.5193529,-2.85E-06,0.5193529,1.65E-05
0.520147,-3.19E-06,0.520147,1.65E-05
0.5209412,2.52E-06,0.5209412,1.65E-05
0.5217353,2.35E-06,0.5217353,1.65E-05
0.5225294,-1.51E-06,0.5225294,1.65E-05
0.5233235,-1.85E-06,0.5233235,1.65E-05
0.5241176,2.01E-06,0.5241176,1.65E-05
0.5249118,5.04E-06,0.5249118,1.65E-05
0.5257059,3.86E-06,0.5257059,1.65E-05
0.5265,-2.18E-06,0.5265,1.64E-05
0.5272941,-7.89E-06,0.5272941,1.64E-05
0.5280882,-2.17E-05,0.5280882,1.63E-05
0.5288823,-2.23E-05,0.5288823,1.61E-05
0.5296764,-2.48E-05,0.5296764,1.60E-05
0.5304706,-2.97E-05,0.5304706,1.59E-05
0.5312647,-3.88E-05,0.5312647,1.59E-05
0.5320588,-4.33E-05,0.5320588,1.61E-05
0.5328529,-4.13E-05,0.5328529,1.62E-05
0.5336471,-4.28E-05,0.5336471,1.64E-05
0.5344412,-3.44E-05,0.5344412,1.66E-05
0.5352353,-2.80E-05,0.5352353,1.67E-05
0.5360294,-2.65E-05,0.5360294,1.67E-05
0.5368235,-2.50E-05,0.5368235,1.68E-05
0.5376176,-1.09E-05,0.5376176,1.69E-05
0.5384117,5.04E-07,0.5384117,1.69E-05
0.5392058,6.21E-06,0.5392058,1.69E-05
0.54,1.73E-05,0.54,1.69E-05
0.5407941,2.27E-05,0.5407941,1.69E-05
0.5415882,1.91E-05,0.5415882,1.69E-05
0.5423824,1.59E-05,0.5423824,1.70E-05
0.5431765,1.78E-05,0.5431765,1.70E-05
0.5439706,2.40E-05,0.5439706,1.70E-05
0.5447647,2.87E-05,0.5447647,1.70E-05
0.5455588,2.53E-05,0.5455588,1.71E-05
0.5463529,2.08E-05,0.5463529,1.71E-05
0.547147,1.53E-05,0.547147,1.72E-05
0.5479411,-2.18E-06,0.5479411,1.72E-05
0.5487353,-6.88E-06,0.5487353,1.72E-05
0.5495294,-9.74E-06,0.5495294,1.72E-05
0.5503235,-1.49E-05,0.5503235,1.72E-05
0.5511177,-1.28E-05,0.5511177,1.72E-05
0.5519118,-4.53E-06,0.5519118,1.72E-05
0.5527059,3.36E-06,0.5527059,1.72E-05
0.5535,8.90E-06,0.5535,1.72E-05
0.5542941,-1.34E-06,0.5542941,1.72E-05
0.5550882,-7.55E-06,0.5550882,1.72E-05
0.5558823,-1.56E-05,0.5558823,1.72E-05
0.5566764,-2.30E-05,0.5566764,1.73E-05
0.5574706,-2.89E-05,0.5574706,1.73E-05
0.5582647,-2.53E-05,0.5582647,1.74E-05
0.5590588,-1.39E-05,0.5590588,1.74E-05
0.559853,-8.90E-06,0.559853,1.75E-05
0.5606471,-9.74E-06,0.5606471,1.75E-05
0.5614412,-1.11E-05,0.5614412,1.74E-05
0.5622353,-1.09E-05,0.5622353,1.74E-05
0.5630294,-2.85E-06,0.5630294,1.75E-05
0.5638235,-3.19E-06,0.5638235,1.74E-05
0.5646176,-1.09E-05,0.5646176,1.74E-05
0.5654117,-1.95E-05,0.5654117,1.75E-05
0.5662059,-3.64E-05,0.5662059,1.75E-05
0.567,-4.28E-05,0.567,1.76E-05
0.5677941,-3.86E-05,0.5677941,1.78E-05
0.5685883,-4.13E-05,0.5685883,1.79E-05
0.5693824,-3.69E-05,0.5693824,1.80E-05
0.5701765,-3.52E-05,0.5701765,1.82E-05
0.5709706,-3.96E-05,0.5709706,1.83E-05
0.5717647,-3.26E-05,0.5717647,1.84E-05
0.5725588,-2.94E-05,0.5725588,1.85E-05
0.5733529,-2.70E-05,0.5733529,1.86E-05
0.574147,-1.90E-05,0.574147,1.86E-05
0.5749412,-1.19E-05,0.5749412,1.86E-05
0.5757353,-9.90E-06,0.5757353,1.86E-05
0.5765294,-8.90E-06,0.5765294,1.86E-05
0.5773235,-4.20E-06,0.5773235,1.86E-05
0.5781176,-1.68E-07,0.5781176,1.86E-05
0.5789118,1.01E-06,0.5789118,1.86E-05
0.5797059,3.86E-06,0.5797059,1.86E-05
0.5805,2.85E-06,0.5805,1.85E-05
0.5812941,1.68E-07,0.5812941,1.85E-05
0.5820882,8.73E-06,0.5820882,1.85E-05
0.5828823,1.06E-05,0.5828823,1.85E-05
0.5836765,1.28E-05,0.5836765,1.85E-05
0.5844706,2.43E-05,0.5844706,1.85E-05
0.5852647,2.33E-05,0.5852647,1.84E-05
0.5860588,1.96E-05,0.5860588,1.83E-05
0.5868529,1.85E-05,0.5868529,1.83E-05
0.587647,-3.02E-06,0.587647,1.82E-05
0.5884412,-2.60E-05,0.5884412,1.81E-05
0.5892353,-2.10E-05,0.5892353,1.81E-05
0.5900294,-7.55E-06,0.5900294,1.81E-05
0.5908235,1.68E-06,0.5908235,1.81E-05
0.5916176,5.87E-06,0.5916176,1.81E-05
0.5924118,6.21E-06,0.5924118,1.81E-05
0.5932059,6.38E-06,0.5932059,1.81E-05
0.594,5.71E-06,0.594,1.81E-05
0.5947941,2.52E-06,0.5947941,1.81E-05
0.5955882,-6.71E-07,0.5955882,1.81E-05
0.5963823,-1.68E-06,0.5963823,1.81E-05
0.5971764,-4.36E-06,0.5971764,1.81E-05
0.5979706,-3.02E-06,0.5979706,1.81E-05
0.5987647,-1.34E-06,0.5987647,1.81E-05
0.5995588,-5.04E-07,0.5995588,1.81E-05
0.6003529,3.02E-06,0.6003529,1.80E-05
0.6011471,1.23E-05,0.6011471,1.80E-05
0.6019412,1.16E-05,0.6019412,1.80E-05
0.6027353,6.55E-06,0.6027353,1.79E-05
0.6035294,3.52E-06,0.6035294,1.79E-05
0.6043235,3.86E-06,0.6043235,1.79E-05
0.6051176,1.17E-06,0.6051176,1.79E-05
0.6059117,1.51E-06,0.6059117,1.79E-05
0.6067058,-5.54E-06,0.6067058,1.79E-05
0.6075,-1.49E-05,0.6075,1.79E-05
0.6082941,-1.09E-05,0.6082941,1.79E-05
0.6090882,-4.20E-06,0.6090882,1.79E-05
0.6098824,-2.85E-06,0.6098824,1.79E-05
0.6106765,-9.40E-06,0.6106765,1.79E-05
0.6114706,-1.28E-05,0.6114706,1.79E-05
0.6122647,-6.04E-06,0.6122647,1.79E-05
0.6130588,-5.04E-07,0.6130588,1.79E-05
0.6138529,1.68E-07,0.6138529,1.79E-05
0.614647,7.89E-06,0.614647,1.79E-05
0.6154411,5.87E-06,0.6154411,1.79E-05
0.6162353,-4.20E-06,0.6162353,1.79E-05
0.6170294,-1.16E-05,0.6170294,1.79E-05
0.6178235,-2.22E-05,0.6178235,1.79E-05
0.6186177,-4.92E-05,0.6186177,1.79E-05
0.6194118,-5.25E-05,0.6194118,1.81E-05
0.6202059,-4.06E-05,0.6202059,1.84E-05
0.621,-3.91E-05,0.621,1.85E-05
0.6217941,-2.90E-05,0.6217941,1.86E-05
0.6225882,-1.71E-05,0.6225882,1.87E-05
0.6233823,-1.49E-05,0.6233823,1.86E-05
0.6241764,-1.04E-05,0.6241764,1.86E-05
0.6249706,-8.56E-06,0.6249706,1.85E-05
0.6257647,-1.01E-06,0.6257647,1.84E-05
0.6265588,2.52E-06,0.6265588,1.84E-05
0.627353,-1.09E-05,0.627353,1.83E-05
0.6281471,-3.98E-05,0.6281471,1.83E-05
0.6289412,-3.71E-05,0.6289412,1.85E-05
0.6297353,-1.29E-05,0.6297353,1.86E-05
0.6305294,-2.52E-06,0.6305294,1.86E-05
0.6313235,4.20E-06,0.6313235,1.86E-05
0.6321176,1.59E-05,0.6321176,1.86E-05
0.6329117,2.58E-05,0.6329117,1.86E-05
0.6337059,1.46E-05,0.6337059,1.86E-05
0.6345,2.18E-06,0.6345,1.86E-05
0.6352941,-1.51E-06,0.6352941,1.86E-05
0.6360883,-8.39E-07,0.6360883,1.86E-05
0.6368824,5.20E-06,0.6368824,1.85E-05
0.6376765,1.02E-05,0.6376765,1.85E-05
0.6384706,4.20E-06,0.6384706,1.85E-05
0.6392647,-9.57E-06,0.6392647,1.85E-05
0.6400588,-1.26E-05,0.6400588,1.85E-05
0.6408529,-1.38E-05,0.6408529,1.85E-05
0.641647,-1.39E-05,0.641647,1.85E-05
0.6424412,-1.38E-05,0.6424412,1.84E-05
0.6432353,-1.07E-05,0.6432353,1.84E-05
0.6440294,-1.31E-05,0.6440294,1.83E-05
0.6448235,-1.46E-05,0.6448235,1.83E-05
0.6456177,-7.55E-06,0.6456177,1.84E-05
0.6464118,-1.51E-06,0.6464118,1.84E-05
0.6472059,-4.53E-06,0.6472059,1.84E-05
0.648,-1.29E-05,0.648,1.84E-05
0.6487941,-2.00E-05,0.6487941,1.84E-05
0.6495882,-1.56E-05,0.6495882,1.84E-05
0.6503823,-1.36E-05,0.6503823,1.84E-05
0.6511765,-1.16E-05,0.6511765,1.84E-05
0.6519706,-8.39E-06,0.6519706,1.85E-05
0.6527647,-5.54E-06,0.6527647,1.85E-05
0.6535588,-8.56E-06,0.6535588,1.85E-05
0.6543529,-1.53E-05,0.6543529,1.85E-05
0.6551471,-1.66E-05,0.6551471,1.85E-05
0.6559412,-5.20E-06,0.6559412,1.85E-05
0.6567353,-2.85E-06,0.6567353,1.85E-05
0.6575294,-6.21E-06,0.6575294,1.85E-05
0.6583235,-5.87E-06,0.6583235,1.85E-05
0.6591176,-1.68E-07,0.6591176,1.85E-05
0.6599118,5.20E-06,0.6599118,1.84E-05
0.6607059,1.46E-05,0.6607059,1.82E-05
0.6615,2.13E-05,0.6615,1.82E-05
0.6622941,1.73E-05,0.6622941,1.82E-05
0.6630882,3.52E-06,0.6630882,1.83E-05
0.6638823,-1.49E-05,0.6638823,1.83E-05
0.6646765,-2.53E-05,0.6646765,1.83E-05
0.6654706,-3.58E-05,0.6654706,1.83E-05
0.6662647,-3.47E-05,0.6662647,1.84E-05
0.6670588,-2.45E-05,0.6670588,1.84E-05
0.6678529,-2.00E-05,0.6678529,1.84E-05
0.6686471,-1.76E-05,0.6686471,1.84E-05
0.6694412,-1.54E-05,0.6694412,1.84E-05
0.6702353,-1.66E-05,0.6702353,1.85E-05
0.6710294,-1.49E-05,0.6710294,1.85E-05
0.6718235,-5.04E-06,0.6718235,1.85E-05
0.6726176,-1.68E-07,0.6726176,1.85E-05
0.6734117,3.36E-07,0.6734117,1.84E-05
0.6742059,6.21E-06,0.6742059,1.84E-05
0.675,1.68E-05,0.675,1.84E-05
0.6757941,1.98E-05,0.6757941,1.84E-05
0.6765882,1.73E-05,0.6765882,1.84E-05
0.6773823,1.73E-05,0.6773823,1.84E-05
0.6781765,1.44E-05,0.6781765,1.84E-05
0.6789706,8.22E-06,0.6789706,1.84E-05
0.6797647,-8.39E-07,0.6797647,1.84E-05
0.6805588,-4.53E-06,0.6805588,1.84E-05
0.6813529,-7.55E-06,0.6813529,1.84E-05
0.682147,-1.64E-05,0.682147,1.84E-05
0.6829411,-1.83E-05,0.6829411,1.84E-05
0.6837353,-1.63E-05,0.6837353,1.84E-05
0.6845294,-1.29E-05,0.6845294,1.84E-05
0.6853235,-1.12E-05,0.6853235,1.84E-05
0.6861176,-3.86E-06,0.6861176,1.85E-05
0.6869118,-3.19E-06,0.6869118,1.85E-05
0.6877059,-7.89E-06,0.6877059,1.85E-05
0.6885,-1.16E-05,0.6885,1.85E-05
0.6892941,-7.22E-06,0.6892941,1.85E-05
0.6900882,8.39E-07,0.6900882,1.84E-05
0.6908823,-3.36E-07,0.6908823,1.84E-05
0.6916764,-6.88E-06,0.6916764,1.83E-05
0.6924706,-4.03E-06,0.6924706,1.82E-05
0.6932647,-4.53E-06,0.6932647,1.81E-05
0.6940588,-1.43E-05,0.6940588,1.81E-05
0.6948529,-2.47E-05,0.6948529,1.81E-05
0.6956471,-2.67E-05,0.6956471,1.82E-05
0.6964412,-2.58E-05,0.6964412,1.82E-05
0.6972353,-2.64E-05,0.6972353,1.83E-05
0.6980294,-2.17E-05,0.6980294,1.83E-05
0.6988235,-1.43E-05,0.6988235,1.83E-05
0.6996176,-4.87E-06,0.6996176,1.84E-05
0.7004117,-4.20E-06,0.7004117,1.84E-05
0.7012058,-7.22E-06,0.7012058,1.84E-05
0.702,-5.04E-07,0.702,1.84E-05
0.7027941,5.20E-06,0.7027941,1.84E-05
0.7035882,8.90E-06,0.7035882,1.84E-05
0.7043824,1.19E-05,0.7043824,1.84E-05
0.7051765,9.06E-06,0.7051765,1.84E-05
0.7059706,1.19E-05,0.7059706,1.84E-05
0.7067647,7.89E-06,0.7067647,1.84E-05
0.7075588,1.68E-06,0.7075588,1.84E-05
0.7083529,1.85E-06,0.7083529,1.83E-05
0.709147,-4.20E-06,0.709147,1.82E-05
0.7099411,-1.33E-05,0.7099411,1.81E-05
0.7107353,-2.57E-05,0.7107353,1.79E-05
0.7115294,-1.86E-05,0.7115294,1.78E-05
0.7123235,-9.23E-06,0.7123235,1.77E-05
0.7131177,-1.19E-05,0.7131177,1.76E-05
0.7139118,-1.12E-05,0.7139118,1.75E-05
0.7147059,-4.03E-06,0.7147059,1.75E-05
0.7155,-3.52E-06,0.7155,1.74E-05
0.7162941,-2.35E-06,0.7162941,1.74E-05
0.7170882,1.85E-06,0.7170882,1.74E-05
0.7178823,-1.17E-06,0.7178823,1.74E-05
0.7186764,-1.14E-05,0.7186764,1.74E-05
0.7194706,-1.53E-05,0.7194706,1.74E-05
0.7202647,-8.90E-06,0.7202647,1.74E-05
0.7210588,-2.18E-06,0.7210588,1.74E-05
0.721853,6.04E-06,0.721853,1.73E-05
0.7226471,9.57E-06,0.7226471,1.72E-05
0.7234412,2.01E-06,0.7234412,1.71E-05
0.7242353,2.35E-06,0.7242353,1.69E-05
0.7250294,5.87E-06,0.7250294,1.68E-05
0.7258235,2.18E-06,0.7258235,1.68E-05
0.7266176,1.68E-07,0.7266176,1.67E-05
0.7274117,5.87E-06,0.7274117,1.67E-05
0.7282059,3.19E-06,0.7282059,1.67E-05
0.729,-1.39E-05,0.729,1.67E-05
0.7297941,-4.62E-05,0.7297941,1.67E-05
0.7305882,-3.78E-05,0.7305882,1.68E-05
0.7313824,-1.83E-05,0.7313824,1.70E-05
0.7321765,-2.27E-05,0.7321765,1.69E-05
0.7329706,-4.20E-06,0.7329706,1.69E-05
0.7337647,8.56E-06,0.7337647,1.69E-05
0.7345588,5.87E-06,0.7345588,1.68E-05
0.7353529,1.17E-06,0.7353529,1.68E-05
0.736147,-1.73E-05,0.736147,1.67E-05
0.7369412,-2.67E-05,0.7369412,1.67E-05
0.7377353,-2.37E-05,0.7377353,1.67E-05
0.7385294,-2.30E-05,0.7385294,1.68E-05
0.7393235,-1.96E-05,0.7393235,1.68E-05
0.7401176,-1.31E-05,0.7401176,1.68E-05
0.7409118,-1.04E-05,0.7409118,1.68E-05
0.7417059,-9.23E-06,0.7417059,1.68E-05
0.7425,-1.16E-05,0.7425,1.68E-05
0.7432941,-6.21E-06,0.7432941,1.68E-05
0.7440882,-2.18E-06,0.7440882,1.68E-05
0.7448823,-2.01E-06,0.7448823,1.68E-05
0.7456765,3.36E-06,0.7456765,1.68E-05
0.7464706,9.23E-06,0.7464706,1.68E-05
0.7472647,1.02E-05,0.7472647,1.68E-05
0.7480588,5.87E-06,0.7480588,1.68E-05
0.7488529,3.86E-06,0.7488529,1.68E-05
0.749647,6.38E-06,0.749647,1.66E-05
0.7504412,9.06E-06,0.7504412,1.66E-05
0.7512353,-1.68E-06,0.7512353,1.66E-05
0.7520294,-9.23E-06,0.7520294,1.66E-05
0.7528235,-1.24E-05,0.7528235,1.66E-05
0.7536176,-1.56E-05,0.7536176,1.66E-05
0.7544118,-1.49E-05,0.7544118,1.66E-05
0.7552059,-7.55E-06,0.7552059,1.66E-05
0.756,-3.02E-06,0.756,1.66E-05
0.7567941,-9.90E-06,0.7567941,1.66E-05
0.7575882,-1.17E-06,0.7575882,1.66E-05
0.7583823,1.39E-05,0.7583823,1.66E-05
0.7591764,-1.01E-06,0.7591764,1.66E-05
0.7599706,-1.16E-05,0.7599706,1.66E-05
0.7607647,-1.46E-05,0.7607647,1.66E-05
0.7615588,-1.70E-05,0.7615588,1.66E-05
0.7623529,-1.86E-05,0.7623529,1.66E-05
0.7631471,-2.65E-05,0.7631471,1.67E-05
0.7639412,-3.27E-05,0.7639412,1.67E-05
0.7647353,-3.78E-05,0.7647353,1.68E-05
0.7655294,-3.37E-05,0.7655294,1.69E-05
0.7663235,-2.80E-05,0.7663235,1.69E-05
0.7671176,-2.00E-05,0.7671176,1.69E-05
0.7679117,-1.19E-05,0.7679117,1.70E-05
0.7687058,-6.04E-06,0.7687058,1.70E-05
0.7695,4.20E-06,0.7695,1.70E-05
0.7702941,1.19E-05,0.7702941,1.70E-05
0.7710882,8.22E-06,0.7710882,1.70E-05
0.7718824,5.54E-06,0.7718824,1.70E-05
0.7726765,-6.71E-07,0.7726765,1.70E-05
0.7734706,-1.01E-05,0.7734706,1.70E-05
0.7742647,-2.57E-05,0.7742647,1.70E-05
0.7750588,-4.15E-05,0.7750588,1.71E-05
0.7758529,-4.55E-05,0.7758529,1.72E-05
0.776647,-2.30E-05,0.776647,1.74E-05
0.7774411,-8.90E-06,0.7774411,1.75E-05
0.7782353,-1.09E-05,0.7782353,1.74E-05
0.7790294,-1.56E-05,0.7790294,1.74E-05
0.7798235,-1.44E-05,0.7798235,1.74E-05
0.7806177,-6.88E-06,0.7806177,1.73E-05
0.7814118,-7.05E-06,0.7814118,1.72E-05
0.7822059,-8.39E-06,0.7822059,1.70E-05
0.783,8.90E-06,0.783,1.68E-05
0.7837941,2.05E-05,0.7837941,1.67E-05
0.7845882,2.50E-05,0.7845882,1.66E-05
0.7853823,3.07E-05,0.7853823,1.66E-05
0.7861764,3.12E-05,0.7861764,1.66E-05
0.7869706,2.67E-05,0.7869706,1.66E-05
0.7877647,1.53E-05,0.7877647,1.67E-05
0.7885588,-1.53E-05,0.7885588,1.67E-05
0.789353,-4.52E-05,0.789353,1.67E-05
0.7901471,-3.21E-05,0.7901471,1.69E-05
0.7909412,-2.06E-05,0.7909412,1.69E-05
0.7917353,-1.39E-05,0.7917353,1.70E-05
0.7925294,-8.56E-06,0.7925294,1.69E-05
0.7933235,-9.23E-06,0.7933235,1.69E-05
0.7941176,-1.02E-05,0.7941176,1.69E-05
0.7949117,-1.24E-05,0.7949117,1.68E-05
0.7957059,-9.74E-06,0.7957059,1.68E-05
0.7965,-1.12E-05,0.7965,1.67E-05
0.7972941,-1.43E-05,0.7972941,1.67E-05
0.7980883,-1.33E-05,0.7980883,1.67E-05
0.7988824,-1.02E-05,0.7988824,1.68E-05
0.7996765,-4.87E-06,0.7996765,1.68E-05
0.8004706,-2.18E-06,0.8004706,1.67E-05
0.8012647,-5.04E-07,0.8012647,1.67E-05
0.8020588,-1.51E-06,0.8020588,1.67E-05
0.8028529,1.17E-06,0.8028529,1.67E-05
0.803647,-2.85E-06,0.803647,1.67E-05
0.8044412,-2.35E-06,0.8044412,1.67E-05
0.8052353,1.51E-06,0.8052353,1.67E-05
0.8060294,-1.68E-07,0.8060294,1.67E-05
0.8068235,-1.68E-07,0.8068235,1.66E-05
0.8076177,-1.51E-06,0.8076177,1.66E-05
0.8084118,-1.51E-06,0.8084118,1.65E-05
0.8092059,-5.87E-06,0.8092059,1.65E-05
0.81,-1.39E-05,0.81,1.65E-05
0.8107941,-1.16E-05,0.8107941,1.65E-05
0.8115882,-1.63E-05,0.8115882,1.65E-05
0.8123823,-2.10E-05,0.8123823,1.65E-05
0.8131765,-1.53E-05,0.8131765,1.65E-05
0.8139706,-1.46E-05,0.8139706,1.66E-05
0.8147647,-7.89E-06,0.8147647,1.66E-05
0.8155588,-5.04E-07,0.8155588,1.65E-05
0.8163529,-4.53E-06,0.8163529,1.64E-05
0.8171471,-1.31E-05,0.8171471,1.62E-05
0.8179412,-1.73E-05,0.8179412,1.61E-05
0.8187353,-1.02E-05,0.8187353,1.60E-05
0.8195294,-4.87E-06,0.8195294,1.58E-05
0.8203235,-1.51E-06,0.8203235,1.57E-05
0.8211176,1.51E-06,0.8211176,1.56E-05
0.8219118,1.17E-06,0.8219118,1.54E-05
0.8227059,5.04E-07,0.8227059,1.54E-05
0.8235,5.04E-07,0.8235,1.53E-05
0.8242941,8.39E-07,0.8242941,1.52E-05
0.8250882,-2.85E-06,0.8250882,1.52E-05
0.8258823,-3.86E-06,0.8258823,1.52E-05
0.8266765,-8.90E-06,0.8266765,1.52E-05
0.8274706,-1.43E-05,0.8274706,1.52E-05
0.8282647,-1.96E-05,0.8282647,1.52E-05
0.8290588,-1.36E-05,0.8290588,1.53E-05
0.8298529,-5.20E-06,0.8298529,1.53E-05
0.8306471,-1.51E-06,0.8306471,1.53E-05
0.8314412,-2.85E-06,0.8314412,1.53E-05
0.8322353,-5.20E-06,0.8322353,1.53E-05
0.8330294,-6.38E-06,0.8330294,1.53E-05
0.8338235,3.52E-06,0.8338235,1.53E-05
0.8346176,1.09E-05,0.8346176,1.52E-05
0.8354117,1.53E-05,0.8354117,1.52E-05
0.8362059,2.20E-05,0.8362059,1.51E-05
0.837,4.20E-05,0.837,1.52E-05
0.8377941,4.45E-05,0.8377941,1.53E-05
0.8385882,3.00E-05,0.8385882,1.55E-05
0.8393824,1.29E-05,0.8393824,1.55E-05
0.8401765,-1.78E-05,0.8401765,1.55E-05
0.8409706,-5.94E-05,0.8409706,1.56E-05
0.8417647,-9.27E-05,0.8417647,1.59E-05
0.8425588,-8.07E-05,0.8425588,1.68E-05
0.8433529,-3.83E-05,0.8433529,1.74E-05
0.844147,-2.06E-05,0.844147,1.75E-05
0.8449411,-1.63E-05,0.8449411,1.75E-05
0.8457353,-1.70E-05,0.8457353,1.76E-05
0.8465294,-1.70E-05,0.8465294,1.76E-05
0.8473235,-1.44E-05,0.8473235,1.76E-05
0.8481176,-5.87E-06,0.8481176,1.76E-05
0.8489118,3.02E-06,0.8489118,1.76E-05
0.8497059,1.09E-05,0.8497059,1.76E-05
0.8505,1.83E-05,0.8505,1.76E-05
0.8512941,1.75E-05,0.8512941,1.77E-05
0.8520882,1.63E-05,0.8520882,1.77E-05
0.8528823,2.18E-05,0.8528823,1.77E-05
0.8536764,2.43E-05,0.8536764,1.77E-05
0.8544706,2.00E-05,0.8544706,1.78E-05
0.8552647,1.43E-05,0.8552647,1.78E-05
0.8560588,5.20E-06,0.8560588,1.78E-05
0.8568529,-8.22E-06,0.8568529,1.78E-05
0.8576471,-8.56E-06,0.8576471,1.78E-05
0.8584412,-9.57E-06,0.8584412,1.78E-05
0.8592353,-1.19E-05,0.8592353,1.78E-05
0.8600294,-1.73E-05,0.8600294,1.78E-05
0.8608235,-2.13E-05,0.8608235,1.79E-05
0.8616176,-2.08E-05,0.8616176,1.79E-05
0.8624117,-1.83E-05,0.8624117,1.79E-05
0.8632059,-1.33E-05,0.8632059,1.79E-05
0.864,-5.87E-06,0.864,1.80E-05
0.8647941,-8.39E-07,0.8647941,1.80E-05
0.8655882,3.52E-06,0.8655882,1.80E-05
0.8663824,4.20E-06,0.8663824,1.80E-05
0.8671765,6.55E-06,0.8671765,1.79E-05
0.8679706,8.90E-06,0.8679706,1.79E-05
0.8687647,4.03E-06,0.8687647,1.77E-05
0.8695588,1.17E-06,0.8695588,1.74E-05
0.8703529,-7.89E-06,0.8703529,1.73E-05
0.871147,-3.99E-05,0.871147,1.72E-05
0.8719411,-5.47E-05,0.8719411,1.72E-05
0.8727353,-3.04E-05,0.8727353,1.75E-05
0.8735294,-2.00E-05,0.8735294,1.75E-05
0.8743235,-1.76E-05,0.8743235,1.76E-05
0.8751177,-1.39E-05,0.8751177,1.76E-05
0.8759118,-1.43E-05,0.8759118,1.76E-05
0.8767059,-1.39E-05,0.8767059,1.76E-05
0.8775,-1.70E-05,0.8775,1.76E-05
0.8782941,-1.86E-05,0.8782941,1.75E-05
0.8790882,-2.13E-05,0.8790882,1.74E-05
0.8798823,-1.23E-05,0.8798823,1.74E-05
0.8806764,1.51E-06,0.8806764,1.75E-05
0.8814706,5.04E-06,0.8814706,1.75E-05
0.8822647,-1.85E-06,0.8822647,1.74E-05
0.8830588,-1.23E-05,0.8830588,1.74E-05
0.8838529,-1.17E-05,0.8838529,1.74E-05
0.8846471,-4.53E-06,0.8846471,1.74E-05
0.8854412,-4.36E-06,0.8854412,1.74E-05
0.8862353,-1.36E-05,0.8862353,1.74E-05
0.8870294,-1.80E-05,0.8870294,1.74E-05
0.8878235,-1.66E-05,0.8878235,1.74E-05
0.8886176,-1.96E-05,0.8886176,1.74E-05
0.8894117,-1.90E-05,0.8894117,1.75E-05
0.8902059,-1.64E-05,0.8902059,1.75E-05
0.891,-1.12E-05,0.891,1.75E-05
0.8917941,-3.02E-06,0.8917941,1.75E-05
0.8925882,-2.85E-06,0.8925882,1.75E-05
0.8933823,-1.01E-06,0.8933823,1.75E-05
0.8941765,-2.01E-06,0.8941765,1.74E-05
0.8949706,5.54E-06,0.8949706,1.74E-05
0.8957647,5.87E-06,0.8957647,1.74E-05
0.8965588,-4.53E-06,0.8965588,1.74E-05
0.8973529,-1.49E-05,0.8973529,1.74E-05
